census_year,small_area_guid,small_area_code,small_area_geogid,county_code,county_name,electoral_division_guid,electoral_division_code,electoral_division_name,local_electoral_area_code,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,urban_area_flag,urban_area_name
2022,4c07d11e-3537-851d-e053-ca3ca8c0ca7f,267007021,A267007021,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1e24-13a3-e055-000000000001,267007,BALLINTEER-WOODPARK,GLENCULLEN-SANDYFORD,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-137d-851d-e053-ca3ca8c0ca7f,197008003,A197008003,30,ROSCOMMON,2ae19629-1aa8-13a3-e055-000000000001,197008,ATHLONE WEST RURAL,ATHLONE,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Athlone
2022,4c07d11e-0a25-851d-e053-ca3ca8c0ca7f,017010005,A017010005,01,CARLOW,2ae19629-1857-13a3-e055-000000000001,017010,CARLOW RURAL,CARLOW,IE0,Ireland,IE05,Southern,IE052,South-East,1,Carlow
2022,4c07d11e-2c4e-851d-e053-ca3ca8c0ca7f,048009011,A048009011,17,CORK CITY,2ae19629-215b-13a3-e055-000000000001,048009,BISHOPSTOWN E,CORK CITY SOUTH WEST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-1e03-851d-e053-ca3ca8c0ca7f,128028001,A128028001,20,LIMERICK CITY,2ae19629-17fa-13a3-e055-000000000001,128028,KILLEELY B,LIMERICK CITY NORTH,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Limerick city and suburbs
2022,4c07d11e-18cd-851d-e053-ca3ca8c0ca7f,087029009,A087029009,06,KILDARE,2ae19629-22a6-13a3-e055-000000000001,087029,DONAGHCUMPER,CELBRIDGE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Celbridge
2022,4c07d11e-27d7-851d-e053-ca3ca8c0ca7f,047278004,A047278004,18,CORK,2ae19629-2138-13a3-e055-000000000001,047278,RATHCORMACK,FERMOY,IE0,Ireland,IE05,Southern,IE053,South-West,1,Rathcormac
2022,4c07d11e-21c5-851d-e053-ca3ca8c0ca7f,267143020,A267143020,03,SOUTH DUBLIN,2ae19629-1ccb-13a3-e055-000000000001,267143,TALLAGHT-KILTIPPER,TALLAGHT SOUTH,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,80354b4f-93d1-4669-8e2e-fa4da6a83edf,087069016/01,A087069016/01,06,KILDARE,2ae19629-224e-13a3-e055-000000000001,087069,MORRISTOWNBILLER,NEWBRIDGE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Newbridge
2022,4c07d11e-2ca4-851d-e053-ca3ca8c0ca7f,077161023,A077161023,19,KERRY,2ae19629-221f-13a3-e055-000000000001,077161,TRALEE URBAN,TRALEE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Tralee
2022,4c07d11e-1816-851d-e053-ca3ca8c0ca7f,217056022,A217056022,23,SOUTH TIPPERARY,2ae19629-1c80-13a3-e055-000000000001,217056,CLONMEL WEST URBAN,CLONMEL,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Clonmel
2022,4c07d11e-2a01-851d-e053-ca3ca8c0ca7f,167082028,A167082028,11,MEATH,2ae19629-1826-13a3-e055-000000000001,167082,St. MARY'S,LAYTOWN-BETTYSTOWN,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Drogheda
2022,bfebcbb5-8ee2-4bee-8bff-0c2977d16fd4,247027001/01,A247027001/01,14,WEXFORD,2ae19629-1e64-13a3-e055-000000000001,247027,BREE,ENNISCORTHY,IE0,Ireland,IE05,Southern,IE052,South-East,0,
2022,4c07d11e-1e95-851d-e053-ca3ca8c0ca7f,047243016,A047243016,18,CORK,2ae19629-216e-13a3-e055-000000000001,047243,MACROOM URBAN,MACROOM,IE0,Ireland,IE05,Southern,IE053,South-West,1,Macroom
2022,4c07d11d-f5b3-851d-e053-ca3ca8c0ca7f,217074001,A217074001,23,SOUTH TIPPERARY,2ae19629-1c13-13a3-e055-000000000001,217074,FENNOR,THURLES,IE0,Ireland,IE05,Southern,IE051,Mid-West,0,
2022,4c07d11e-0f0a-851d-e053-ca3ca8c0ca7f,067096002,A067096002,27,GALWAY,2ae19629-232e-13a3-e055-000000000001,067096,FOXHALL,TUAM,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11d-fc3d-851d-e053-ca3ca8c0ca7f,117022001,A117022001,28,LEITRIM,2ae19629-171f-13a3-e055-000000000001,117022,CLOONE,BALLINAMORE,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-1521-851d-e053-ca3ca8c0ca7f,047271009,A047271009,18,CORK,2ae19629-2122-13a3-e055-000000000001,047271,MONKSTOWN URBAN,CARRIGALINE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Passage West-Monkstown
2022,4c07d11e-08c0-851d-e053-ca3ca8c0ca7f,147001004,A147001004,10,LOUTH,2ae19629-194e-13a3-e055-000000000001,147001,ARDEE RURAL,ARDEE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11e-37e8-851d-e053-ca3ca8c0ca7f,267132003,A267132003,04,FINGAL,2ae19629-1ca8-13a3-e055-000000000001,267132,SWORDS-FORREST,SWORDS,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Swords
2022,4c07d11e-3599-851d-e053-ca3ca8c0ca7f,268081018,A268081018,02,DUBLIN CITY,2ae19629-1d89-13a3-e055-000000000001,268081,INNS QUAY B,CABRA-GLASNEVIN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-07dc-851d-e053-ca3ca8c0ca7f,027052004,A027052004,32,CAVAN,2ae19629-1cbc-13a3-e055-000000000001,027052,KILBRIDE,BALLYJAMESDUFF,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-04c3-851d-e053-ca3ca8c0ca7f,268108017/02,A268108017/02,02,DUBLIN CITY,2ae19629-1db4-13a3-e055-000000000001,268108,NORTH DOCK B,NORTH INNER CITY,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-0b51-851d-e053-ca3ca8c0ca7f,267098003,A267098003,04,FINGAL,2ae19629-1dc5-13a3-e055-000000000001,267098,KILSALLAGHAN,SWORDS,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Rivermeade
2022,4c07d11e-273e-851d-e053-ca3ca8c0ca7f,167066004,A167066004,11,MEATH,2ae19629-1893-13a3-e055-000000000001,167066,NAVAN URBAN,NAVAN,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Navan
2022,4c07d11e-18ad-851d-e053-ca3ca8c0ca7f,087025023,A087025023,06,KILDARE,2ae19629-2299-13a3-e055-000000000001,087025,CLANE,CLANE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Clane
2022,4c07d11e-14c9-851d-e053-ca3ca8c0ca7f,107052016,A107052016,08,LAOIS,2ae19629-16da-13a3-e055-000000000001,107052,GRAIGUE RURAL,GRAIGUECULLEN-PORTARLINGTON,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Carlow
2022,4c07d11e-1cc8-851d-e053-ca3ca8c0ca7f,048043002,A048043002,17,CORK CITY,2ae19629-218e-13a3-e055-000000000001,048043,MAHON B,CORK CITY SOUTH EAST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-2b1b-851d-e053-ca3ca8c0ca7f,268112003,A268112003,02,DUBLIN CITY,2ae19629-1db8-13a3-e055-000000000001,268112,PEMBROKE EAST C,PEMBROKE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-1fc5-851d-e053-ca3ca8c0ca7f,257015002,A257015002,15,WICKLOW,2ae19629-1e8f-13a3-e055-000000000001,257015,BALTINGLASS,BALTINGLASS,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Baltinglass
2022,4c07d11e-0edf-851d-e053-ca3ca8c0ca7f,087085002,A087085002,06,KILDARE,2ae19629-2290-13a3-e055-000000000001,087085,THOMASTOWN,KILDARE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11e-2c5a-851d-e053-ca3ca8c0ca7f,077102018,A077102018,19,KERRY,2ae19629-2293-13a3-e055-000000000001,077102,KILLARNEY URBAN,KILLARNEY,IE0,Ireland,IE05,Southern,IE053,South-West,1,Killarney
2022,4c07d11e-14dd-851d-e053-ca3ca8c0ca7f,067072001,A067072001,27,GALWAY,2ae19629-22e7-13a3-e055-000000000001,067072,CRAUGHWELL,GORT-KINVARA,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Craughwell
2022,cc6b5dc3-314f-4ded-8a9e-97fed937ec91,187077001/01,A187077001/01,12,OFFALY,2ae19629-1a61-13a3-e055-000000000001,187077,SHANNONBRIDGE,BIRR,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11e-11a8-851d-e053-ca3ca8c0ca7f,227061001,A227061001,25,WATERFORD,2ae19629-1bb7-13a3-e055-000000000001,227061,KILRONAN,PORTLAW-KILMACTHOMAS,IE0,Ireland,IE05,Southern,IE052,South-East,0,
2022,4c07d11e-0e18-851d-e053-ca3ca8c0ca7f,157001006,A157001006,29,MAYO,2ae19629-193a-13a3-e055-000000000001,157001,ACHILL,BELMULLET,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-0a10-851d-e053-ca3ca8c0ca7f,247102007/247102008,A247102007/A247102008,14,WEXFORD,2ae19629-1ecb-13a3-e055-000000000001,247102,ROSSLARE,ROSSLARE,IE0,Ireland,IE05,Southern,IE052,South-East,1,Rosslare
2022,4c07d11e-0071-851d-e053-ca3ca8c0ca7f,147017003,A147017003,10,LOUTH,2ae19629-18d7-13a3-e055-000000000001,147017,DRUMCAR,ARDEE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11d-fc59-851d-e053-ca3ca8c0ca7f,047133002,A047133002,18,CORK,2ae19629-1efd-13a3-e055-000000000001,047133,DRINAGH,SKIBBEREEN-WEST CORK,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,5bbd4228-c414-46f5-bf1e-46eb9a282f6d,087031004/02,A087031004/02,06,KILDARE,2ae19629-22b0-13a3-e055-000000000001,087031,DOWNINGS,CLANE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11e-246b-851d-e053-ca3ca8c0ca7f,167090022/01,A167090022/01,11,MEATH,2ae19629-182b-13a3-e055-000000000001,167090,TRIM RURAL,TRIM,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Trim
2022,4c07d11e-27f6-851d-e053-ca3ca8c0ca7f,068001033,A068001033,26,GALWAY CITY,2ae19629-235a-13a3-e055-000000000001,068001,BALLYBAAN,GALWAY CITY EAST,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Galway city and suburbs
2022,13dc54da-f523-4180-9916-6bb578385e0c,267014004/01,A267014004/01,04,FINGAL,2ae19629-1e33-13a3-e055-000000000001,267014,BALLYBOGHIL,RUSH-LUSK,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,0,
2022,4c07d11e-2e49-851d-e053-ca3ca8c0ca7f,217162018,A217162018,22,NORTH TIPPERARY,2ae19629-1c19-13a3-e055-000000000001,217162,THURLES URBAN,THURLES,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Thurles
2022,4c07d11e-3b11-851d-e053-ca3ca8c0ca7f,237106016,A237106016,13,WESTMEATH,2ae19629-1b9e-13a3-e055-000000000001,237106,MULLINGAR NORTH URBAN,MULLINGAR,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Mullingar
2022,4c07d11e-104b-851d-e053-ca3ca8c0ca7f,157038001,A157038001,29,MAYO,2ae19629-1914-13a3-e055-000000000001,157038,BRACKLOON,SWINFORD,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-1e6e-851d-e053-ca3ca8c0ca7f,037057071,A037057071,16,CLARE,2ae19629-1ffa-13a3-e055-000000000001,037057,ENNIS RURAL,ENNIS,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Ennis
2022,4c07d11e-1bbe-851d-e053-ca3ca8c0ca7f,267112010,A267112010,03,SOUTH DUBLIN,2ae19629-1dff-13a3-e055-000000000001,267112,RATHCOOLE,CLONDALKIN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Rathcoole
2022,4c07d11e-11b6-851d-e053-ca3ca8c0ca7f,227049002,A227049002,25,WATERFORD,2ae19629-1b79-13a3-e055-000000000001,227049,ISLANDIKANE,TRAMORE-WATERFORD CITY WEST,IE0,Ireland,IE05,Southern,IE052,South-East,0,
2022,4c07d11e-0d9e-851d-e053-ca3ca8c0ca7f,267038003,A267038003,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1ce3-13a3-e055-000000000001,267038,CABINTEELY-LOUGHLINSTOWN,KILLINEY-SHANKILL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-1992-851d-e053-ca3ca8c0ca7f,057106022,A057106022,33,DONEGAL,2ae19629-20eb-13a3-e055-000000000001,057106,LETTERKENNY RURAL,LETTERKENNY,IE0,Ireland,IE04,Northern and Western,IE041,Border,1,Letterkenny
2022,4c07d11e-3349-851d-e053-ca3ca8c0ca7f,268115017,A268115017,02,DUBLIN CITY,2ae19629-1dbb-13a3-e055-000000000001,268115,PEMBROKE WEST A,SOUTH EAST INNER CITY,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-0ff0-851d-e053-ca3ca8c0ca7f,157014003,A157014003,29,MAYO,2ae19629-1974-13a3-e055-000000000001,157014,BALLA,CASTLEBAR,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-15b8-851d-e053-ca3ca8c0ca7f,137054003/137054006,A137054003/A137054006,09,LONGFORD,2ae19629-1943-13a3-e055-000000000001,137054,RATHCLINE,BALLYMAHON,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Lanesborough-Ballyleague
2022,4c07d11d-f963-851d-e053-ca3ca8c0ca7f,128002006,A128002006,20,LIMERICK CITY,2ae19629-17cd-13a3-e055-000000000001,128002,ABBEY B,LIMERICK CITY NORTH,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Limerick city and suburbs
2022,39c81e31-17cb-4ffb-be4e-415b9e1fd19e,267069001/04,A267069001/04,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1d3c-13a3-e055-000000000001,267069,DUN LAOGHAIRE-GLENAGEARY,DÚN LAOGHAIRE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-205d-851d-e053-ca3ca8c0ca7f,047277028,A047277028,17,CORK CITY,2ae19779-1f5b-13a3-e055-600000000001,4727719,RATHCOONEY,CORK CITY NORTH EAST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-108d-851d-e053-ca3ca8c0ca7f,087057002,A087057002,06,KILDARE,2ae19629-2221-13a3-e055-000000000001,087057,KILPATRICK,CLANE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11d-ff77-851d-e053-ca3ca8c0ca7f,117042001,A117042001,28,LEITRIM,2ae19629-1732-13a3-e055-000000000001,117042,GLENANIFF,MANORHAMILTON,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-2ade-851d-e053-ca3ca8c0ca7f,268021007,A268021007,02,DUBLIN CITY,2ae19629-1d11-13a3-e055-000000000001,268021,BEAUMONT A,ARTANE-WHITEHALL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-3631-851d-e053-ca3ca8c0ca7f,268035006,A268035006,02,DUBLIN CITY,2ae19629-1d2d-13a3-e055-000000000001,268035,CABRA WEST C,CABRA-GLASNEVIN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-3017-851d-e053-ca3ca8c0ca7f,157144010,A157144010,29,MAYO,2ae19629-189a-13a3-e055-000000000001,157144,SWINEFORD,SWINFORD,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Swinford
2022,4c07d11e-3743-851d-e053-ca3ca8c0ca7f,267095030,A267095030,04,FINGAL,2ae19629-1daf-13a3-e055-000000000001,267095,HOWTH,HOWTH-MALAHIDE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-27b0-851d-e053-ca3ca8c0ca7f,267118015,A267118015,04,FINGAL,2ae19629-1e15-13a3-e055-000000000001,267118,RUSH,RUSH-LUSK,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Rush
2022,4c07d11e-005c-851d-e053-ca3ca8c0ca7f,267093001,A267093001,04,FINGAL,2ae19629-1d94-13a3-e055-000000000001,267093,HOLLYWOOD,RUSH-LUSK,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,0,
2022,4c07d11e-0fef-851d-e053-ca3ca8c0ca7f,157017002,A157017002,29,MAYO,2ae19629-197f-13a3-e055-000000000001,157017,BALLINAFAD,CASTLEBAR,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-196f-851d-e053-ca3ca8c0ca7f,047033008,A047033008,18,CORK,2ae19629-1f50-13a3-e055-000000000001,047033,BALLYMODAN,BANDON-KINSALE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Bandon
2022,4c07d11e-0aad-851d-e053-ca3ca8c0ca7f,267119004/02,A267119004/02,03,SOUTH DUBLIN,2ae19629-1e16-13a3-e055-000000000001,267119,SAGGART,CLONDALKIN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Saggart
2022,4c07d11e-16b9-851d-e053-ca3ca8c0ca7f,267046006,A267046006,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1cfb-13a3-e055-000000000001,267046,CHURCHTOWN-WOODLAWN,DUNDRUM,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-32bf-851d-e053-ca3ca8c0ca7f,267100004,A267100004,03,SOUTH DUBLIN,2ae19629-1dc7-13a3-e055-000000000001,267100,LUCAN-ESKER,LUCAN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-07ce-851d-e053-ca3ca8c0ca7f,047183003,A047183003,18,CORK,2ae19629-2128-13a3-e055-000000000001,047183,KILBONANE,MACROOM,IE0,Ireland,IE05,Southern,IE053,South-West,1,Rathard-Aherla
2022,4c07d11d-fc98-851d-e053-ca3ca8c0ca7f,237050001,A237050001,13,WESTMEATH,2ae19629-1bc4-13a3-e055-000000000001,237050,GREENPARK,MOATE,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11d-f5e5-851d-e053-ca3ca8c0ca7f,037062001,A037062001,16,CLARE,2ae19629-2010-13a3-e055-000000000001,037062,FORMOYLE,KILRUSH,IE0,Ireland,IE05,Southern,IE051,Mid-West,0,
2022,4c07d11e-247d-851d-e053-ca3ca8c0ca7f,197022008,A197022008,30,ROSCOMMON,2ae19629-1ae4-13a3-e055-000000000001,197022,BOYLE URBAN,BOYLE,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Boyle
2022,4c07d11e-1674-851d-e053-ca3ca8c0ca7f,268114001,A268114001,02,DUBLIN CITY,2ae19629-1dba-13a3-e055-000000000001,268114,PEMBROKE EAST E,PEMBROKE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-fd24-851d-e053-ca3ca8c0ca7f,167088001,A167088001,11,MEATH,2ae19629-181f-13a3-e055-000000000001,167088,TARA,ASHBOURNE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11e-37be-851d-e053-ca3ca8c0ca7f,267130009,A267130009,04,FINGAL,2ae19629-1ca6-13a3-e055-000000000001,267130,SUTTON,HOWTH-MALAHIDE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-3643-851d-e053-ca3ca8c0ca7f,268066009,A268066009,02,DUBLIN CITY,2ae19629-1d6d-13a3-e055-000000000001,268066,FINGLAS SOUTH A,BALLYMUN-FINGLAS,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-28ac-851d-e053-ca3ca8c0ca7f,068001031,A068001031,26,GALWAY CITY,2ae19629-235a-13a3-e055-000000000001,068001,BALLYBAAN,GALWAY CITY EAST,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Galway city and suburbs
2022,4c07d11e-327e-851d-e053-ca3ca8c0ca7f,087064040,A087064040,06,KILDARE,2ae19629-223e-13a3-e055-000000000001,087064,LEIXLIP,LEIXLIP,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Leixlip
2022,4c07d11e-1ed6-851d-e053-ca3ca8c0ca7f,077161028,A077161028,19,KERRY,2ae19629-221f-13a3-e055-000000000001,077161,TRALEE URBAN,TRALEE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Tralee
2022,4c07d11e-04d0-851d-e053-ca3ca8c0ca7f,267095031,A267095031,04,FINGAL,2ae19629-1daf-13a3-e055-000000000001,267095,HOWTH,HOWTH-MALAHIDE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-ffa6-851d-e053-ca3ca8c0ca7f,037066001,A037066001,16,CLARE,2ae19629-2023-13a3-e055-000000000001,037066,GLENMORE,KILRUSH,IE0,Ireland,IE05,Southern,IE051,Mid-West,0,
2022,4c07d11e-2164-851d-e053-ca3ca8c0ca7f,268061009,A268061009,02,DUBLIN CITY,2ae19629-1d68-13a3-e055-000000000001,268061,DRUMFINN,BALLYFERMOT-DRIMNAGH,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-32b7-851d-e053-ca3ca8c0ca7f,257082002,A257082002,15,WICKLOW,2ae19629-1eee-13a3-e055-000000000001,257082,RATHMICHAEL (BRAY),BRAY EAST,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Bray
2022,faa6c4f9-6a67-4732-9b1a-c96d64ab9fa0,067092002/02,A067092002/02,27,GALWAY,2ae19629-2322-13a3-e055-000000000001,067092,DUNMORE NORTH,TUAM,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Dunmore
2022,4c07d11e-1dad-851d-e053-ca3ca8c0ca7f,237003012,A237003012,13,WESTMEATH,2ae19629-1bcb-13a3-e055-000000000001,237003,ATHLONE EAST URBAN,ATHLONE,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Athlone
2022,4c07d11d-f94b-851d-e053-ca3ca8c0ca7f,037057020,A037057020,16,CLARE,2ae19629-1ffa-13a3-e055-000000000001,037057,ENNIS RURAL,ENNIS,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Ennis
2022,4c07d11e-06c5-851d-e053-ca3ca8c0ca7f,147036001,A147036001,10,LOUTH,2ae19629-192b-13a3-e055-000000000001,147036,STABANNAN,ARDEE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11d-f519-851d-e053-ca3ca8c0ca7f,067055005,A067055005,27,GALWAY,2ae19629-20e2-13a3-e055-000000000001,067055,CLAREGALWAY,ATHENRY-ORANMORE,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-045a-851d-e053-ca3ca8c0ca7f,047152010/047152013,A047152010/A047152013,18,CORK,2ae19629-1f35-13a3-e055-000000000001,047152,FERMOY URBAN,FERMOY,IE0,Ireland,IE05,Southern,IE053,South-West,1,Fermoy
2022,4c07d11d-fab4-851d-e053-ca3ca8c0ca7f,067125002,A067125002,27,GALWAY,2ae19629-23a8-13a3-e055-000000000001,067125,KILLANNIN,CONAMARA SOUTH,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11d-fc2e-851d-e053-ca3ca8c0ca7f,137039001,A137039001,09,LONGFORD,2ae19629-1918-13a3-e055-000000000001,137039,KILLOE,GRANARD,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11e-0f24-851d-e053-ca3ca8c0ca7f,067068001,A067068001,27,GALWAY,2ae19629-2055-13a3-e055-000000000001,067068,COLMANSTOWN,BALLINASLOE,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-3067-851d-e053-ca3ca8c0ca7f,267078002,A267078002,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1d5a-13a3-e055-000000000001,267078,DUNDRUM-BALALLY,GLENCULLEN-SANDYFORD,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,ab704031-1725-4528-bd97-3acadf9144d4,087067008/02,A087067008/02,06,KILDARE,2ae19629-224c-13a3-e055-000000000001,087067,MONASTEREVIN,KILDARE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Monasterevin
2022,925eb969-9b3a-4438-82cc-9619db0f7c1c,267028004/02/05,A267028004/02/05,04,FINGAL,2ae19629-1cc6-13a3-e055-000000000001,267028,BLANCHARDSTOWN-BLAKESTOWN,ONGAR,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-2aaf-851d-e053-ca3ca8c0ca7f,268086002,A268086002,02,DUBLIN CITY,2ae19629-1d8e-13a3-e055-000000000001,268086,KILMORE C,ARTANE-WHITEHALL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-0e9c-851d-e053-ca3ca8c0ca7f,157057004,A157057004,29,MAYO,2ae19629-1965-13a3-e055-000000000001,157057,CONG,CLAREMORRIS,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-2829-851d-e053-ca3ca8c0ca7f,047107003,A047107003,18,CORK,2ae19629-1f40-13a3-e055-000000000001,047107,COBH URBAN,COBH,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cobh
2022,4c07d11d-f492-851d-e053-ca3ca8c0ca7f,077157001,A077157001,19,KERRY,2ae19629-21f9-13a3-e055-000000000001,077157,TARBERT,LISTOWEL,IE0,Ireland,IE05,Southern,IE053,South-West,1,Tarbert
2022,4c07d11e-1d64-851d-e053-ca3ca8c0ca7f,097082003,A097082003,07,KILKENNY,2ae19629-23d6-13a3-e055-000000000001,097082,PAULSTOWN,CASTLECOMER,IE0,Ireland,IE05,Southern,IE052,South-East,1,Paulstown
2022,4c07d11e-3946-851d-e053-ca3ca8c0ca7f,268161003,A268161003,02,DUBLIN CITY,2ae19629-1e0d-13a3-e055-000000000001,268161,WOOD QUAY A,SOUTH EAST INNER CITY,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-f8d2-851d-e053-ca3ca8c0ca7f,187067002,A187067002,12,OFFALY,2ae19629-1afa-13a3-e055-000000000001,187067,MOYCLARE,BIRR,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
